component_id,replacement_date,occurrence,category,subcategory,component,tracking,method,life_years,life_months,current_cost,future_cost,source_page,replacement_year
99,2034-07-01,1,Painting,Exterior Metal,Pool Area Metal Rail Fence-Gate-Painting,Logistical,Fixed,10,120,3000.0,3856.89,130,2034
99,2044-07-01,2,Painting,Exterior Metal,Pool Area Metal Rail Fence-Gate-Painting,Logistical,Fixed,10,120,3000.0,5183.34,130,2044
99,2054-07-01,3,Painting,Exterior Metal,Pool Area Metal Rail Fence-Gate-Painting,Logistical,Fixed,10,120,3000.0,6965.98,130,2054
99,2064-07-01,4,Painting,Exterior Metal,Pool Area Metal Rail Fence-Gate-Painting,Logistical,Fixed,10,120,3000.0,9361.69,130,2064
99,2074-07-01,5,Painting,Exterior Metal,Pool Area Metal Rail Fence-Gate-Painting,Logistical,Fixed,10,120,3000.0,12581.33,130,2074
99,2084-07-01,6,Painting,Exterior Metal,Pool Area Metal Rail Fence-Gate-Painting,Logistical,Fixed,10,120,3000.0,16908.26,130,2084
100,2035-07-01,1,Painting,Exterior,Painting Building 5,Logistical,Fixed,10,120,57636.0,76321.6,124,2035
100,2045-07-01,2,Painting,Exterior,Painting Building 5,Logistical,Fixed,10,120,57636.0,102569.85,124,2045
100,2055-07-01,3,Painting,Exterior,Painting Building 5,Logistical,Fixed,10,120,57636.0,137845.3,124,2055
100,2065-07-01,4,Painting,Exterior,Painting Building 5,Logistical,Fixed,10,120,57636.0,185252.56,124,2065
100,2075-07-01,5,Painting,Exterior,Painting Building 5,Logistical,Fixed,10,120,57636.0,248963.94,124,2075
100,2085-07-01,6,Painting,Exterior,Painting Building 5,Logistical,Fixed,10,120,57636.0,334586.72,124,2085
101,2036-07-01,1,Painting,Interior,Clubhouse Interior Painting,Logistical,Fixed,12,144,35000.0,47737.42,90,2036
101,2048-07-01,2,Painting,Interior,Clubhouse Interior Painting,Logistical,Fixed,12,144,35000.0,68062.14,90,2048
101,2060-07-01,3,Painting,Interior,Clubhouse Interior Painting,Logistical,Fixed,12,144,35000.0,97040.34,90,2060
101,2072-07-01,4,Painting,Interior,Clubhouse Interior Painting,Logistical,Fixed,12,144,35000.0,138356.32,90,2072
101,2084-07-01,5,Painting,Interior,Clubhouse Interior Painting,Logistical,Fixed,12,144,35000.0,197263.03,90,2084
102,2026-07-01,1,Plumbing,Sanitation,"Sewer Inspection, Semi-annual Inspection",Logistical,Fixed,2,24,4097.0,4158.0,Board Plan,2026
102,2028-07-01,2,Plumbing,Sanitation,"Sewer Inspection, Semi-annual Inspection",Logistical,Fixed,2,24,4097.0,4411.22,Board Plan,2028
102,2030-07-01,3,Plumbing,Sanitation,"Sewer Inspection, Semi-annual Inspection",Logistical,Fixed,2,24,4097.0,4679.87,Board Plan,2030
102,2032-07-01,4,Plumbing,Sanitation,"Sewer Inspection, Semi-annual Inspection",Logistical,Fixed,2,24,4097.0,4964.87,Board Plan,2032
102,2034-07-01,5,Plumbing,Sanitation,"Sewer Inspection, Semi-annual Inspection",Logistical,Fixed,2,24,4097.0,5267.23,Board Plan,2034
102,2036-07-01,6,Plumbing,Sanitation,"Sewer Inspection, Semi-annual Inspection",Logistical,Fixed,2,24,4097.0,5588.01,Board Plan,2036
102,2038-07-01,7,Plumbing,Sanitation,"Sewer Inspection, Semi-annual Inspection",Logistical,Fixed,2,24,4097.0,5928.32,Board Plan,2038
102,2040-07-01,8,Plumbing,Sanitation,"Sewer Inspection, Semi-annual Inspection",Logistical,Fixed,2,24,4097.0,6289.35,Board Plan,2040
102,2042-07-01,9,Plumbing,Sanitation,"Sewer Inspection, Semi-annual Inspection",Logistical,Fixed,2,24,4097.0,6672.37,Board Plan,2042
102,2044-07-01,10,Plumbing,Sanitation,"Sewer Inspection, Semi-annual Inspection",Logistical,Fixed,2,24,4097.0,7078.72,Board Plan,2044
102,2046-07-01,11,Plumbing,Sanitation,"Sewer Inspection, Semi-annual Inspection",Logistical,Fixed,2,24,4097.0,7509.81,Board Plan,2046
102,2048-07-01,12,Plumbing,Sanitation,"Sewer Inspection, Semi-annual Inspection",Logistical,Fixed,2,24,4097.0,7967.16,Board Plan,2048
102,2050-07-01,13,Plumbing,Sanitation,"Sewer Inspection, Semi-annual Inspection",Logistical,Fixed,2,24,4097.0,8452.36,Board Plan,2050
102,2052-07-01,14,Plumbing,Sanitation,"Sewer Inspection, Semi-annual Inspection",Logistical,Fixed,2,24,4097.0,8967.11,Board Plan,2052
102,2054-07-01,15,Plumbing,Sanitation,"Sewer Inspection, Semi-annual Inspection",Logistical,Fixed,2,24,4097.0,9513.21,Board Plan,2054
102,2056-07-01,16,Plumbing,Sanitation,"Sewer Inspection, Semi-annual Inspection",Logistical,Fixed,2,24,4097.0,10092.56,Board Plan,2056
102,2058-07-01,17,Plumbing,Sanitation,"Sewer Inspection, Semi-annual Inspection",Logistical,Fixed,2,24,4097.0,10707.2,Board Plan,2058
102,2060-07-01,18,Plumbing,Sanitation,"Sewer Inspection, Semi-annual Inspection",Logistical,Fixed,2,24,4097.0,11359.26,Board Plan,2060
102,2062-07-01,19,Plumbing,Sanitation,"Sewer Inspection, Semi-annual Inspection",Logistical,Fixed,2,24,4097.0,12051.04,Board Plan,2062
102,2064-07-01,20,Plumbing,Sanitation,"Sewer Inspection, Semi-annual Inspection",Logistical,Fixed,2,24,4097.0,12784.95,Board Plan,2064
102,2066-07-01,21,Plumbing,Sanitation,"Sewer Inspection, Semi-annual Inspection",Logistical,Fixed,2,24,4097.0,13563.56,Board Plan,2066
102,2068-07-01,22,Plumbing,Sanitation,"Sewer Inspection, Semi-annual Inspection",Logistical,Fixed,2,24,4097.0,14389.58,Board Plan,2068
102,2070-07-01,23,Plumbing,Sanitation,"Sewer Inspection, Semi-annual Inspection",Logistical,Fixed,2,24,4097.0,15265.9,Board Plan,2070
102,2072-07-01,24,Plumbing,Sanitation,"Sewer Inspection, Semi-annual Inspection",Logistical,Fixed,2,24,4097.0,16195.6,Board Plan,2072
102,2074-07-01,25,Plumbing,Sanitation,"Sewer Inspection, Semi-annual Inspection",Logistical,Fixed,2,24,4097.0,17181.91,Board Plan,2074
102,2076-07-01,26,Plumbing,Sanitation,"Sewer Inspection, Semi-annual Inspection",Logistical,Fixed,2,24,4097.0,18228.29,Board Plan,2076
102,2078-07-01,27,Plumbing,Sanitation,"Sewer Inspection, Semi-annual Inspection",Logistical,Fixed,2,24,4097.0,19338.39,Board Plan,2078
102,2080-07-01,28,Plumbing,Sanitation,"Sewer Inspection, Semi-annual Inspection",Logistical,Fixed,2,24,4097.0,20516.1,Board Plan,2080
102,2082-07-01,29,Plumbing,Sanitation,"Sewer Inspection, Semi-annual Inspection",Logistical,Fixed,2,24,4097.0,21765.53,Board Plan,2082
102,2084-07-01,30,Plumbing,Sanitation,"Sewer Inspection, Semi-annual Inspection",Logistical,Fixed,2,24,4097.0,23091.05,Board Plan,2084
103,2026-07-01,1,Plumbing,Sanitation,Sewer Lateral Lines-Cleanouts,Logistical,Fixed,2,24,5000.0,5074.45,146,2026
103,2028-07-01,2,Plumbing,Sanitation,Sewer Lateral Lines-Cleanouts,Logistical,Fixed,2,24,5000.0,5383.48,146,2028
103,2030-07-01,3,Plumbing,Sanitation,Sewer Lateral Lines-Cleanouts,Logistical,Fixed,2,24,5000.0,5711.33,146,2030
103,2032-07-01,4,Plumbing,Sanitation,Sewer Lateral Lines-Cleanouts,Logistical,Fixed,2,24,5000.0,6059.15,146,2032
103,2034-07-01,5,Plumbing,Sanitation,Sewer Lateral Lines-Cleanouts,Logistical,Fixed,2,24,5000.0,6428.16,146,2034
103,2036-07-01,6,Plumbing,Sanitation,Sewer Lateral Lines-Cleanouts,Logistical,Fixed,2,24,5000.0,6819.63,146,2036
103,2038-07-01,7,Plumbing,Sanitation,Sewer Lateral Lines-Cleanouts,Logistical,Fixed,2,24,5000.0,7234.95,146,2038
103,2040-07-01,8,Plumbing,Sanitation,Sewer Lateral Lines-Cleanouts,Logistical,Fixed,2,24,5000.0,7675.55,146,2040
103,2042-07-01,9,Plumbing,Sanitation,Sewer Lateral Lines-Cleanouts,Logistical,Fixed,2,24,5000.0,8143.0,146,2042
103,2044-07-01,10,Plumbing,Sanitation,Sewer Lateral Lines-Cleanouts,Logistical,Fixed,2,24,5000.0,8638.9,146,2044
103,2046-07-01,11,Plumbing,Sanitation,Sewer Lateral Lines-Cleanouts,Logistical,Fixed,2,24,5000.0,9165.01,146,2046
103,2048-07-01,12,Plumbing,Sanitation,Sewer Lateral Lines-Cleanouts,Logistical,Fixed,2,24,5000.0,9723.16,146,2048
103,2050-07-01,13,Plumbing,Sanitation,Sewer Lateral Lines-Cleanouts,Logistical,Fixed,2,24,5000.0,10315.3,146,2050
103,2052-07-01,14,Plumbing,Sanitation,Sewer Lateral Lines-Cleanouts,Logistical,Fixed,2,24,5000.0,10943.51,146,2052
103,2054-07-01,15,Plumbing,Sanitation,Sewer Lateral Lines-Cleanouts,Logistical,Fixed,2,24,5000.0,11609.96,146,2054
103,2056-07-01,16,Plumbing,Sanitation,Sewer Lateral Lines-Cleanouts,Logistical,Fixed,2,24,5000.0,12317.01,146,2056
103,2058-07-01,17,Plumbing,Sanitation,Sewer Lateral Lines-Cleanouts,Logistical,Fixed,2,24,5000.0,13067.12,146,2058
103,2060-07-01,18,Plumbing,Sanitation,Sewer Lateral Lines-Cleanouts,Logistical,Fixed,2,24,5000.0,13862.91,146,2060
103,2062-07-01,19,Plumbing,Sanitation,Sewer Lateral Lines-Cleanouts,Logistical,Fixed,2,24,5000.0,14707.16,146,2062
103,2064-07-01,20,Plumbing,Sanitation,Sewer Lateral Lines-Cleanouts,Logistical,Fixed,2,24,5000.0,15602.82,146,2064
103,2066-07-01,21,Plumbing,Sanitation,Sewer Lateral Lines-Cleanouts,Logistical,Fixed,2,24,5000.0,16553.03,146,2066
103,2068-07-01,22,Plumbing,Sanitation,Sewer Lateral Lines-Cleanouts,Logistical,Fixed,2,24,5000.0,17561.11,146,2068
103,2070-07-01,23,Plumbing,Sanitation,Sewer Lateral Lines-Cleanouts,Logistical,Fixed,2,24,5000.0,18630.59,146,2070
103,2072-07-01,24,Plumbing,Sanitation,Sewer Lateral Lines-Cleanouts,Logistical,Fixed,2,24,5000.0,19765.19,146,2072
103,2074-07-01,25,Plumbing,Sanitation,Sewer Lateral Lines-Cleanouts,Logistical,Fixed,2,24,5000.0,20968.89,146,2074
103,2076-07-01,26,Plumbing,Sanitation,Sewer Lateral Lines-Cleanouts,Logistical,Fixed,2,24,5000.0,22245.89,146,2076
103,2078-07-01,27,Plumbing,Sanitation,Sewer Lateral Lines-Cleanouts,Logistical,Fixed,2,24,5000.0,23600.67,146,2078
103,2080-07-01,28,Plumbing,Sanitation,Sewer Lateral Lines-Cleanouts,Logistical,Fixed,2,24,5000.0,25037.95,146,2080
103,2082-07-01,29,Plumbing,Sanitation,Sewer Lateral Lines-Cleanouts,Logistical,Fixed,2,24,5000.0,26562.76,146,2082
103,2084-07-01,30,Plumbing,Sanitation,Sewer Lateral Lines-Cleanouts,Logistical,Fixed,2,24,5000.0,28180.43,146,2084
104,2026-07-01,1,Plumbing,Inspection,Water Valve and Line Annual Inspection,Logistical,Fixed,2,24,1756.0,1782.15,Board Plan,2026
104,2028-07-01,2,Plumbing,Inspection,Water Valve and Line Annual Inspection,Logistical,Fixed,2,24,1756.0,1890.68,Board Plan,2028
104,2030-07-01,3,Plumbing,Inspection,Water Valve and Line Annual Inspection,Logistical,Fixed,2,24,1756.0,2005.82,Board Plan,2030
104,2032-07-01,4,Plumbing,Inspection,Water Valve and Line Annual Inspection,Logistical,Fixed,2,24,1756.0,2127.97,Board Plan,2032
104,2034-07-01,5,Plumbing,Inspection,Water Valve and Line Annual Inspection,Logistical,Fixed,2,24,1756.0,2257.57,Board Plan,2034
104,2036-07-01,6,Plumbing,Inspection,Water Valve and Line Annual Inspection,Logistical,Fixed,2,24,1756.0,2395.05,Board Plan,2036
104,2038-07-01,7,Plumbing,Inspection,Water Valve and Line Annual Inspection,Logistical,Fixed,2,24,1756.0,2540.91,Board Plan,2038
104,2040-07-01,8,Plumbing,Inspection,Water Valve and Line Annual Inspection,Logistical,Fixed,2,24,1756.0,2695.65,Board Plan,2040
104,2042-07-01,9,Plumbing,Inspection,Water Valve and Line Annual Inspection,Logistical,Fixed,2,24,1756.0,2859.82,Board Plan,2042
104,2044-07-01,10,Plumbing,Inspection,Water Valve and Line Annual Inspection,Logistical,Fixed,2,24,1756.0,3033.98,Board Plan,2044
104,2046-07-01,11,Plumbing,Inspection,Water Valve and Line Annual Inspection,Logistical,Fixed,2,24,1756.0,3218.75,Board Plan,2046
104,2048-07-01,12,Plumbing,Inspection,Water Valve and Line Annual Inspection,Logistical,Fixed,2,24,1756.0,3414.77,Board Plan,2048
104,2050-07-01,13,Plumbing,Inspection,Water Valve and Line Annual Inspection,Logistical,Fixed,2,24,1756.0,3622.73,Board Plan,2050
104,2052-07-01,14,Plumbing,Inspection,Water Valve and Line Annual Inspection,Logistical,Fixed,2,24,1756.0,3843.36,Board Plan,2052
104,2054-07-01,15,Plumbing,Inspection,Water Valve and Line Annual Inspection,Logistical,Fixed,2,24,1756.0,4077.42,Board Plan,2054
104,2056-07-01,16,Plumbing,Inspection,Water Valve and Line Annual Inspection,Logistical,Fixed,2,24,1756.0,4325.73,Board Plan,2056
104,2058-07-01,17,Plumbing,Inspection,Water Valve and Line Annual Inspection,Logistical,Fixed,2,24,1756.0,4589.17,Board Plan,2058
104,2060-07-01,18,Plumbing,Inspection,Water Valve and Line Annual Inspection,Logistical,Fixed,2,24,1756.0,4868.65,Board Plan,2060
104,2062-07-01,19,Plumbing,Inspection,Water Valve and Line Annual Inspection,Logistical,Fixed,2,24,1756.0,5165.15,Board Plan,2062
104,2064-07-01,20,Plumbing,Inspection,Water Valve and Line Annual Inspection,Logistical,Fixed,2,24,1756.0,5479.71,Board Plan,2064
104,2066-07-01,21,Plumbing,Inspection,Water Valve and Line Annual Inspection,Logistical,Fixed,2,24,1756.0,5813.43,Board Plan,2066
104,2068-07-01,22,Plumbing,Inspection,Water Valve and Line Annual Inspection,Logistical,Fixed,2,24,1756.0,6167.46,Board Plan,2068
104,2070-07-01,23,Plumbing,Inspection,Water Valve and Line Annual Inspection,Logistical,Fixed,2,24,1756.0,6543.06,Board Plan,2070
104,2072-07-01,24,Plumbing,Inspection,Water Valve and Line Annual Inspection,Logistical,Fixed,2,24,1756.0,6941.53,Board Plan,2072
104,2074-07-01,25,Plumbing,Inspection,Water Valve and Line Annual Inspection,Logistical,Fixed,2,24,1756.0,7364.27,Board Plan,2074
104,2076-07-01,26,Plumbing,Inspection,Water Valve and Line Annual Inspection,Logistical,Fixed,2,24,1756.0,7812.76,Board Plan,2076
104,2078-07-01,27,Plumbing,Inspection,Water Valve and Line Annual Inspection,Logistical,Fixed,2,24,1756.0,8288.55,Board Plan,2078
104,2080-07-01,28,Plumbing,Inspection,Water Valve and Line Annual Inspection,Logistical,Fixed,2,24,1756.0,8793.33,Board Plan,2080
104,2082-07-01,29,Plumbing,Inspection,Water Valve and Line Annual Inspection,Logistical,Fixed,2,24,1756.0,9328.84,Board Plan,2082
104,2084-07-01,30,Plumbing,Inspection,Water Valve and Line Annual Inspection,Logistical,Fixed,2,24,1756.0,9896.97,Board Plan,2084
105,2031-07-01,1,Plumbing,Equipment,Clubhouse Hot Water Heaters-Expansion,Logistical,Fixed,12,144,2400.0,2823.68,88,2031
105,2043-07-01,2,Plumbing,Equipment,Clubhouse Hot Water Heaters-Expansion,Logistical,Fixed,12,144,2400.0,4025.9,88,2043
105,2055-07-01,3,Plumbing,Equipment,Clubhouse Hot Water Heaters-Expansion,Logistical,Fixed,12,144,2400.0,5739.97,88,2055
105,2067-07-01,4,Plumbing,Equipment,Clubhouse Hot Water Heaters-Expansion,Logistical,Fixed,12,144,2400.0,8183.82,88,2067
105,2079-07-01,5,Plumbing,Equipment,Clubhouse Hot Water Heaters-Expansion,Logistical,Fixed,12,144,2400.0,11668.17,88,2079
106,2029-07-01,1,Renovation,Shop,Clubhouse Maintenance Shop Remodel,Logistical,Fixed,10,120,2500.0,2772.49,91,2029
106,2039-07-01,2,Renovation,Shop,Clubhouse Maintenance Shop Remodel,Logistical,Fixed,10,120,2500.0,3726.0,91,2039
106,2049-07-01,3,Renovation,Shop,Clubhouse Maintenance Shop Remodel,Logistical,Fixed,10,120,2500.0,5007.43,91,2049
106,2059-07-01,4,Renovation,Shop,Clubhouse Maintenance Shop Remodel,Logistical,Fixed,10,120,2500.0,6729.57,91,2059
106,2069-07-01,5,Renovation,Shop,Clubhouse Maintenance Shop Remodel,Logistical,Fixed,10,120,2500.0,9043.97,91,2069
106,2079-07-01,6,Renovation,Shop,Clubhouse Maintenance Shop Remodel,Logistical,Fixed,10,120,2500.0,12154.34,91,2079
107,2031-07-01,1,Renovation,Shower Room,Clubhouse Pool Room-Shower Remodel,Logistical,Fixed,20,240,5000.0,5882.67,92,2031
107,2051-07-01,2,Renovation,Shower Room,Clubhouse Pool Room-Shower Remodel,Logistical,Fixed,20,240,5000.0,10624.76,92,2051
107,2071-07-01,3,Renovation,Shower Room,Clubhouse Pool Room-Shower Remodel,Logistical,Fixed,20,240,5000.0,19189.5,92,2071
108,2031-07-01,1,Renovation,Wood,Sauna Remodel,Logistical,Fixed,20,240,2500.0,2941.34,145,2031
108,2051-07-01,2,Renovation,Wood,Sauna Remodel,Logistical,Fixed,20,240,2500.0,5312.38,145,2051
108,2071-07-01,3,Renovation,Wood,Sauna Remodel,Logistical,Fixed,20,240,2500.0,9594.75,145,2071
109,2034-07-01,1,Renovation,Bar Service,Clubhouse Bar Remodel,Logistical,Fixed,20,240,5000.0,6428.16,76,2034
109,2054-07-01,2,Renovation,Bar Service,Clubhouse Bar Remodel,Logistical,Fixed,20,240,5000.0,11609.96,76,2054
109,2074-07-01,3,Renovation,Bar Service,Clubhouse Bar Remodel,Logistical,Fixed,20,240,5000.0,20968.89,76,2074
110,2034-07-01,1,Renovation,Bathrooms,Clubhouse Bathroom Remodel,Logistical,Fixed,20,240,12000.0,15427.57,78,2034
110,2054-07-01,2,Renovation,Bathrooms,Clubhouse Bathroom Remodel,Logistical,Fixed,20,240,12000.0,27863.92,78,2054
110,2074-07-01,3,Renovation,Bathrooms,Clubhouse Bathroom Remodel,Logistical,Fixed,20,240,12000.0,50325.33,78,2074
111,2034-07-01,1,Renovation,Kitchenette,Fitness Room Kitchenette Remodel,Logistical,Fixed,20,240,3500.0,4499.71,111,2034
111,2054-07-01,2,Renovation,Kitchenette,Fitness Room Kitchenette Remodel,Logistical,Fixed,20,240,3500.0,8126.98,111,2054
111,2074-07-01,3,Renovation,Kitchenette,Fitness Room Kitchenette Remodel,Logistical,Fixed,20,240,3500.0,14678.22,111,2074
112,2034-07-01,1,Renovation,Laundry,Laundry Room Remodel,Logistical,Fixed,20,240,3500.0,4499.71,118,2034
112,2054-07-01,2,Renovation,Laundry,Laundry Room Remodel,Logistical,Fixed,20,240,3500.0,8126.98,118,2054
112,2074-07-01,3,Renovation,Laundry,Laundry Room Remodel,Logistical,Fixed,20,240,3500.0,14678.22,118,2074
113,2039-07-01,1,Renovation,Plaster,Pool Resurface,Logistical,Fixed,15,180,14400.0,21461.74,142,2039
113,2054-07-01,2,Renovation,Plaster,Pool Resurface,Logistical,Fixed,15,180,14400.0,33436.7,142,2054
113,2069-07-01,3,Renovation,Plaster,Pool Resurface,Logistical,Fixed,15,180,14400.0,52093.29,142,2069
113,2084-07-01,4,Renovation,Plaster,Pool Resurface,Logistical,Fixed,15,180,14400.0,81159.64,142,2084
114,2026-07-01,1,Roofing,Drainage,Gutters-Downspouts,Logistical,Fixed,5,60,25000.0,25372.23,113,2026
114,2031-07-01,2,Roofing,Drainage,Gutters-Downspouts,Logistical,Fixed,5,60,25000.0,29413.37,113,2031
114,2036-07-01,3,Roofing,Drainage,Gutters-Downspouts,Logistical,Fixed,5,60,25000.0,34098.15,113,2036
114,2041-07-01,4,Roofing,Drainage,Gutters-Downspouts,Logistical,Fixed,5,60,25000.0,39529.11,113,2041
114,2046-07-01,5,Roofing,Drainage,Gutters-Downspouts,Logistical,Fixed,5,60,25000.0,45825.07,113,2046
114,2051-07-01,6,Roofing,Drainage,Gutters-Downspouts,Logistical,Fixed,5,60,25000.0,53123.81,113,2051
114,2056-07-01,7,Roofing,Drainage,Gutters-Downspouts,Logistical,Fixed,5,60,25000.0,61585.06,113,2056
114,2061-07-01,8,Roofing,Drainage,Gutters-Downspouts,Logistical,Fixed,5,60,25000.0,71393.96,113,2061
114,2066-07-01,9,Roofing,Drainage,Gutters-Downspouts,Logistical,Fixed,5,60,25000.0,82765.17,113,2066
114,2071-07-01,10,Roofing,Drainage,Gutters-Downspouts,Logistical,Fixed,5,60,25000.0,95947.52,113,2071
114,2076-07-01,11,Roofing,Drainage,Gutters-Downspouts,Logistical,Fixed,5,60,25000.0,111229.47,113,2076
114,2081-07-01,12,Roofing,Drainage,Gutters-Downspouts,Logistical,Fixed,5,60,25000.0,128945.44,113,2081
115,2026-07-01,1,Roofing,Inspection,Roof Inspection and Repair,Logistical,One Time,2,24,17000.0,17253.12,Board Plan,2026
116,2031-07-01,1,Roofing,Metal,Carport Roofs,Logistical,Fixed,25,300,51360.0,60426.82,68,2031
116,2056-07-01,2,Roofing,Metal,Carport Roofs,Logistical,Fixed,25,300,51360.0,126520.35,68,2056
116,2081-07-01,3,Roofing,Metal,Carport Roofs,Logistical,Fixed,25,300,51360.0,264905.51,68,2081
117,2033-07-01,1,Roofing,Metal,Carport Roofs,Logistical,Fixed,25,300,51360.0,64106.81,68,2033
117,2058-07-01,2,Roofing,Metal,Carport Roofs,Logistical,Fixed,25,300,51360.0,134225.43,68,2058
117,2083-07-01,3,Roofing,Metal,Carport Roofs,Logistical,Fixed,25,300,51360.0,281038.25,68,2083
118,2035-07-01,1,Roofing,Metal,Carport Roofs,Logistical,Fixed,25,300,51360.0,68010.92,68,2035
118,2060-07-01,2,Roofing,Metal,Carport Roofs,Logistical,Fixed,25,300,51360.0,142399.76,68,2060
118,2085-07-01,3,Roofing,Metal,Carport Roofs,Logistical,Fixed,25,300,51360.0,298153.48,68,2085
119,2035-07-01,1,Roofing,Shingle,Clubhouse Roof,Logistical,Fixed,25,300,54000.0,71506.81,93,2035
119,2060-07-01,2,Roofing,Shingle,Clubhouse Roof,Logistical,Fixed,25,300,54000.0,149719.38,93,2060
119,2085-07-01,3,Roofing,Shingle,Clubhouse Roof,Logistical,Fixed,25,300,54000.0,313479.13,93,2085
120,2036-07-01,1,Roofing,Elastomeric,Garage Flat Roof,Logistical,Fixed,10,120,300000.0,409177.85,112,2036
120,2046-07-01,2,Roofing,Elastomeric,Garage Flat Roof,Logistical,Fixed,10,120,300000.0,549900.81,112,2046
120,2056-07-01,3,Roofing,Elastomeric,Garage Flat Roof,Logistical,Fixed,10,120,300000.0,739020.71,112,2056
120,2066-07-01,4,Roofing,Elastomeric,Garage Flat Roof,Logistical,Fixed,10,120,300000.0,993182.03,112,2066
120,2076-07-01,5,Roofing,Elastomeric,Garage Flat Roof,Logistical,Fixed,10,120,300000.0,1334753.6,112,2076
121,2036-07-01,1,Roofing,Shingle,Unit Building Shingle Roofs,Logistical,Fixed,30,360,240000.0,327342.28,152,2036
121,2066-07-01,2,Roofing,Shingle,Unit Building Shingle Roofs,Logistical,Fixed,30,360,240000.0,794545.63,152,2066
122,2037-07-01,1,Roofing,Metal,Carport Roofs,Logistical,Fixed,25,300,51360.0,72152.79,68,2037
122,2062-07-01,2,Roofing,Metal,Carport Roofs,Logistical,Fixed,25,300,51360.0,151071.91,68,2062
123,2037-07-01,1,Roofing,Shingle,Unit Building Shingle Roofs,Logistical,Fixed,30,360,240000.0,337162.55,152,2037
123,2067-07-01,2,Roofing,Shingle,Unit Building Shingle Roofs,Logistical,Fixed,30,360,240000.0,818382.0,152,2067
124,2038-07-01,1,Roofing,Shingle,Unit Building Shingle Roofs,Logistical,Fixed,30,360,240000.0,347277.42,152,2038
124,2068-07-01,2,Roofing,Shingle,Unit Building Shingle Roofs,Logistical,Fixed,30,360,240000.0,842933.46,152,2068
125,2039-07-01,1,Roofing,Metal,Carport Roofs,Logistical,Fixed,25,300,51360.0,76546.89,68,2039
125,2064-07-01,2,Roofing,Metal,Carport Roofs,Logistical,Fixed,25,300,51360.0,160272.19,68,2064
126,2039-07-01,1,Roofing,Shingle,Unit Building Shingle Roofs,Logistical,Fixed,30,360,240000.0,357695.75,152,2039
126,2069-07-01,2,Roofing,Shingle,Unit Building Shingle Roofs,Logistical,Fixed,30,360,240000.0,868221.46,152,2069
127,2040-07-01,1,Roofing,Shingle,Unit Building Shingle Roofs,Logistical,Fixed,30,360,240000.0,368426.62,152,2040
127,2070-07-01,2,Roofing,Shingle,Unit Building Shingle Roofs,Logistical,Fixed,30,360,240000.0,894268.1,152,2070
128,2026-07-01,1,Signage,Numbers,Building Signs/Numbers,Logistical,Fixed,5,60,2000.0,2029.78,65,2026
128,2031-07-01,2,Signage,Numbers,Building Signs/Numbers,Logistical,Fixed,5,60,2000.0,2353.07,65,2031
128,2036-07-01,3,Signage,Numbers,Building Signs/Numbers,Logistical,Fixed,5,60,2000.0,2727.85,65,2036
128,2041-07-01,4,Signage,Numbers,Building Signs/Numbers,Logistical,Fixed,5,60,2000.0,3162.33,65,2041
128,2046-07-01,5,Signage,Numbers,Building Signs/Numbers,Logistical,Fixed,5,60,2000.0,3666.01,65,2046
128,2051-07-01,6,Signage,Numbers,Building Signs/Numbers,Logistical,Fixed,5,60,2000.0,4249.91,65,2051
128,2056-07-01,7,Signage,Numbers,Building Signs/Numbers,Logistical,Fixed,5,60,2000.0,4926.8,65,2056
128,2061-07-01,8,Signage,Numbers,Building Signs/Numbers,Logistical,Fixed,5,60,2000.0,5711.52,65,2061
128,2066-07-01,9,Signage,Numbers,Building Signs/Numbers,Logistical,Fixed,5,60,2000.0,6621.21,65,2066
128,2071-07-01,10,Signage,Numbers,Building Signs/Numbers,Logistical,Fixed,5,60,2000.0,7675.8,65,2071
128,2076-07-01,11,Signage,Numbers,Building Signs/Numbers,Logistical,Fixed,5,60,2000.0,8898.36,65,2076
128,2081-07-01,12,Signage,Numbers,Building Signs/Numbers,Logistical,Fixed,5,60,2000.0,10315.63,65,2081
129,2028-07-01,1,Signage,Monument,Monument Sign/Wall,Logistical,Fixed,20,240,2000.0,2153.39,123,2028
129,2048-07-01,2,Signage,Monument,Monument Sign/Wall,Logistical,Fixed,20,240,2000.0,3889.27,123,2048
129,2068-07-01,3,Signage,Monument,Monument Sign/Wall,Logistical,Fixed,20,240,2000.0,7024.45,123,2068
130,2029-07-01,1,Signage,Misc,Misc and Parking Signs,Logistical,Fixed,10,120,1000.0,1109.0,122,2029
130,2039-07-01,2,Signage,Misc,Misc and Parking Signs,Logistical,Fixed,10,120,1000.0,1490.4,122,2039
130,2049-07-01,3,Signage,Misc,Misc and Parking Signs,Logistical,Fixed,10,120,1000.0,2002.97,122,2049
130,2059-07-01,4,Signage,Misc,Misc and Parking Signs,Logistical,Fixed,10,120,1000.0,2691.83,122,2059
130,2069-07-01,5,Signage,Misc,Misc and Parking Signs,Logistical,Fixed,10,120,1000.0,3617.59,122,2069
130,2079-07-01,6,Signage,Misc,Misc and Parking Signs,Logistical,Fixed,10,120,1000.0,4861.74,122,2079
131,2026-07-01,1,Structural,Renovation,Trash Enclosures,Logistical,Fixed,5,60,7500.0,7611.67,150,2026
131,2031-07-01,2,Structural,Renovation,Trash Enclosures,Logistical,Fixed,5,60,7500.0,8824.01,150,2031
131,2036-07-01,3,Structural,Renovation,Trash Enclosures,Logistical,Fixed,5,60,7500.0,10229.45,150,2036
